executorId,attempt,taskId,launchTime,executorDeserializeTime,executorRunTime,bytesRead,recordsRead,jvmGcTime,memoryBytesSpilled,resultSerializationTime,resultSize,bytesWritten,recordsWritten,writeTime
3,0,911,2015-12-28T14:49:37.212GMT,4,160511,273710768,85,175,0,0,10553,778,4,80697
8,0,910,2015-12-28T14:49:36.993GMT,4,164419,272497267,85,160,0,0,10549,780,4,83547
2,0,913,2015-12-28T14:49:40.581GMT,6,162401,271798599,84,198,0,0,10549,780,4,74978
10,0,912,2015-12-28T14:49:38.474GMT,5,160472,274540958,85,181,0,1,10554,780,4,87784
8,0,8024,2015-12-28T17:33:56.480GMT,3,29106,72255433,23,25,0,0,10549,195,1,44989
12,0,509,2015-12-28T14:42:26.517GMT,3,30217,50325914,16,21,0,0,10550,195,1,97111
5,0,7168,2015-12-28T16:59:07.036GMT,2,82850,272734063,86,79,0,0,10549,780,4,71307
1,0,7169,2015-12-28T16:59:07.247GMT,2,20301,63223297,20,7,0,0,10553,195,1,71829
14,0,7162,2015-12-28T16:58:52.893GMT,2,85686,271746974,86,39,0,0,10554,788,4,65206
4,0,7163,2015-12-28T16:58:52.934GMT,2,101057,274031552,87,45,0,0,10553,788,4,81573
15,0,7160,2015-12-28T16:58:48.705GMT,3,99485,274548841,87,18,0,0,10554,591,3,56882
2,0,7161,2015-12-28T16:58:50.372GMT,2,88154,271644837,85,46,0,0,10549,786,4,67849
2,0,7166,2015-12-28T16:59:06.069GMT,3,960807,273645897,86,417,0,0,10549,778,4,70667
2,0,7167,2015-12-28T16:59:06.287GMT,3,115207,273811642,86,68,0,0,10549,780,4,70899
1,0,7164,2015-12-28T16:58:54.391GMT,3,240152,64557390,20,56,0,0,10553,197,1,57835
4,0,7165,2015-12-28T16:59:01.961GMT,3,84901,273871453,87,34,0,0,10553,585,3,68951
12,0,8079,2015-12-28T17:34:54.832GMT,3,91032,80948518,25,46,0,0,10550,196,1,105753
2,0,1212,2015-12-28T14:55:03.847GMT,4,162105,273807457,85,178,0,0,10549,585,3,70798
2,0,3420,2015-12-28T15:47:10.995GMT,3,141226,273972697,87,240,0,0,10549,780,4,78314
10,0,1807,2015-12-28T15:05:54.146GMT,3,364612,272040314,85,459,0,1,10554,780,4,65890
6,0,631,2015-12-28T14:44:40.961GMT,4,164813,273120454,87,239,0,1,10553,778,4,81475
4,0,8071,2015-12-28T17:34:44.319GMT,3,134475,272655175,85,88,0,0,10553,778,4,79409
9,0,8070,2015-12-28T17:34:44.209GMT,3,150770,271943269,85,115,0,0,10549,780,4,85454
14,0,8073,2015-12-28T17:34:48.434GMT,2,156369,273861808,85,118,0,1,10554,780,4,80381
12,0,8072,2015-12-28T17:34:45.393GMT,2,127537,273339124,85,77,0,0,10550,780,4,88057
14,0,8075,2015-12-28T17:34:50.967GMT,3,155339,271835433,85,126,0,0,10554,783,4,71839
15,0,1210,2015-12-28T14:55:01.771GMT,3,160985,271895889,85,270,0,0,10554,780,4,90395
10,0,8077,2015-12-28T17:34:51.619GMT,3,209656,273354320,85,126,0,1,10554,784,4,82731
2,0,8076,2015-12-28T17:34:51.200GMT,3,154334,272795143,85,127,0,0,10549,782,4,86925
11,0,1211,2015-12-28T14:55:02.516GMT,3,163831,272891412,85,272,0,0,10554,778,4,96509
7,0,634,2015-12-28T14:44:42.984GMT,5,30355,49735451,16,32,0,0,10553,195,1,63982
0,0,1217,2015-12-28T14:55:08.602GMT,3,162386,273515120,85,259,0,0,10553,585,3,72784
7,0,8888,2015-12-28T17:49:30.808GMT,3,166212,271893624,87,123,0,0,10553,591,3,72511
10,0,636,2015-12-28T14:44:44.252GMT,4,167286,271888585,86,196,0,0,10554,778,4,85557
9,0,8637,2015-12-28T17:44:58.046GMT,3,168408,272952956,87,139,0,0,10549,780,4,75585
13,0,637,2015-12-28T14:44:45.544GMT,5,164808,272858646,87,243,0,0,10550,780,4,83748
13,0,1111,2015-12-28T14:53:21.248GMT,20,165436,272833675,85,308,0,0,10550,778,4,84963
6,0,1446,2015-12-28T14:59:19.834GMT,4,160515,272624314,85,193,0,0,10553,778,4,91535
1,0,1445,2015-12-28T14:59:19.603GMT,4,160111,271899843,85,248,0,0,10553,780,4,82411
1,0,1444,2015-12-28T14:59:18.872GMT,3,46396,80321695,25,85,0,0,10553,195,1,98496
9,0,1443,2015-12-28T14:59:18.469GMT,3,165520,273160083,85,192,0,0,10549,780,4,91752
14,0,1114,2015-12-28T14:53:26.361GMT,4,48265,80671510,25,44,0,0,10554,390,2,82059
8,0,1441,2015-12-28T14:59:15.439GMT,3,159037,272420209,84,198,0,0,10549,778,4,86285
11,0,1440,2015-12-28T14:59:14.550GMT,3,162435,274658776,86,237,0,0,10554,780,4,87770
11,0,1119,2015-12-28T14:53:31.694GMT,4,47396,80662561,25,88,0,0,10554,390,2,77627
11,0,1118,2015-12-28T14:53:31.082GMT,4,167812,273483660,85,254,0,0,10554,585,3,66018
7,0,12,2015-12-28T14:34:41.733GMT,1314,136887,272467362,84,330,0,0,10553,780,4,63251
11,0,1449,2015-12-28T14:59:22.303GMT,3,47394,81037225,25,48,0,0,10554,195,1,61051
7,0,1448,2015-12-28T14:59:21.421GMT,3,162631,273952349,85,144,0,0,10553,780,4,86356
6,0,8889,2015-12-28T17:49:31.936GMT,4,29955,49478259,16,26,0,0,10553,394,2,86741
11,0,2004,2015-12-28T15:09:35.116GMT,2,122213,69809988,22,172,0,0,10554,195,1,91182
9,0,2005,2015-12-28T15:09:37.182GMT,2,126882,271993434,86,161,0,0,10549,585,3,56827
15,0,4857,2015-12-28T16:14:23.104GMT,3,130667,274106861,85,266,0,0,10554,778,4,64654
7,0,4856,2015-12-28T16:14:19.965GMT,3,147629,273315990,85,279,0,0,10553,583,3,78833
14,0,4587,2015-12-28T16:09:13.088GMT,3,158904,274170205,85,357,0,0,10554,780,4,79213
2,0,2009,2015-12-28T15:09:41.316GMT,2,32528,70700559,22,34,0,0,10549,195,1,59182
11,0,4581,2015-12-28T16:09:04.317GMT,3,168966,272345884,85,302,0,1,10554,778,4,72453
13,0,790,2015-12-28T14:47:30.361GMT,3,167075,273400913,88,115,0,0,10550,780,4,65807
13,0,4580,2015-12-28T16:09:04.104GMT,3,184116,271862028,85,310,0,0,10550,780,4,91782
3,0,4725,2015-12-28T16:11:51.197GMT,3,216962,274604595,86,366,0,0,10553,780,4,83825
9,0,4851,2015-12-28T16:14:11.121GMT,3,140690,272701798,85,242,0,0,10549,583,3,73849
12,0,2300,2015-12-28T15:16:52.090GMT,2,109437,274490114,87,48,0,0,10550,780,4,62068
11,0,8268,2015-12-28T17:38:18.638GMT,3,165134,272964771,85,124,0,0,10554,585,3,72793
8,0,4582,2015-12-28T16:09:06.182GMT,3,157340,272810637,85,235,0,0,10549,780,4,84338
3,0,2303,2015-12-28T15:17:04.822GMT,2,78610,274166589,87,41,0,0,10553,780,4,70726
7,0,8269,2015-12-28T17:38:19.827GMT,3,47518,80079362,25,26,0,0,10553,390,2,76627
3,0,8634,2015-12-28T17:44:52.982GMT,3,30771,49600334,16,31,0,1,10553,195,1,50920
11,0,4726,2015-12-28T16:11:51.720GMT,4,195452,274630657,85,371,0,0,10554,778,4,62083
0,0,6914,2015-12-28T16:52:26.540GMT,2,27170,65341307,21,18,0,0,10553,195,1,64419
4,0,4721,2015-12-28T16:11:46.621GMT,3,144845,271860245,85,299,0,0,10553,778,4,80368
2,0,4720,2015-12-28T16:11:44.857GMT,3,166293,271758268,85,351,0,0,10549,780,4,67124
12,0,6529,2015-12-28T16:44:57.344GMT,3,44134,73027239,23,174,0,0,10550,390,2,73193
6,0,4723,2015-12-28T16:11:48.968GMT,3,149577,274289257,86,278,0,0,10553,780,4,89539
7,0,4789,2015-12-28T16:12:53.485GMT,3,37438,79792729,25,71,0,0,10553,390,2,64077
2,0,8265,2015-12-28T17:38:14.911GMT,3,160245,271755662,85,133,0,0,10549,780,4,91511
10,0,4787,2015-12-28T16:12:49.636GMT,3,229575,272973586,85,428,0,1,10554,585,3,67416
14,0,4786,2015-12-28T16:12:49.480GMT,3,227770,272664412,85,400,0,0,10554,778,4,82126
8,0,4785,2015-12-28T16:12:49.424GMT,3,224319,271941277,85,493,0,0,10549,780,4,82715
12,0,4784,2015-12-28T16:12:49.357GMT,3,70558,81030708,25,96,0,0,10550,390,2,60974
0,0,4783,2015-12-28T16:12:47.728GMT,3,237193,273832324,85,502,0,0,10553,780,4,62496
4,0,4782,2015-12-28T16:12:47.641GMT,4,138480,273724053,85,355,0,0,10553,585,3,73588
3,0,4781,2015-12-28T16:12:47.545GMT,3,145086,272880266,85,267,0,0,10553,778,4,78475
11,0,4780,2015-12-28T16:12:46.880GMT,3,201508,272091771,85,322,0,0,10554,780,4,60908
8,0,5821,2015-12-28T16:32:01.677GMT,3,165375,272099301,86,311,0,0,10549,778,4,75696
0,0,5820,2015-12-28T16:32:00.005GMT,3,170260,274378900,88,371,0,0,10553,585,3,66121
4,0,5823,2015-12-28T16:32:02.936GMT,3,169677,274423128,88,361,0,0,10553,780,4,90384
10,0,5822,2015-12-28T16:32:02.443GMT,3,164841,272883096,87,347,0,0,10554,780,4,88793
6,0,5825,2015-12-28T16:32:03.827GMT,3,168911,274288319,88,329,0,0,10553,585,3,65336
13,0,5824,2015-12-28T16:32:03.431GMT,3,31217,52083804,16,75,0,0,10550,195,1,55186
13,0,5827,2015-12-28T16:32:04.289GMT,3,150953,272138030,87,291,0,0,10550,780,4,82499
13,0,5826,2015-12-28T16:32:04.119GMT,4,167089,271549441,86,329,0,0,10550,778,4,80838
6,0,5829,2015-12-28T16:32:09.169GMT,3,31951,54368881,17,52,0,0,10553,195,1,72671
2,0,5828,2015-12-28T16:32:08.972GMT,3,172015,273660113,88,333,0,0,10549,780,4,89994
13,0,1801,2015-12-28T15:05:48.657GMT,2,366703,273099405,86,513,0,0,10550,778,4,63182
4,0,199,2015-12-28T14:37:00.744GMT,6,39166,81427835,25,94,0,0,10553,195,1,106870
7,0,198,2015-12-28T14:37:00.736GMT,5,138618,274271362,85,228,0,0,10553,780,4,72649
11,0,195,2015-12-28T14:37:00.382GMT,7,156353,271771914,85,232,0,0,10554,780,4,82868
9,0,194,2015-12-28T14:37:00.339GMT,6,50116,83689792,26,89,0,0,10549,195,1,58498
10,0,197,2015-12-28T14:37:00.564GMT,5,162202,274264981,85,235,0,0,10554,780,4,66675
6,0,196,2015-12-28T14:37:00.407GMT,5,153508,272852909,85,248,0,0,10553,778,4,66478
9,0,191,2015-12-28T14:37:00.151GMT,7,194313,272269938,85,175,0,0,10549,778,4,93417
7,0,190,2015-12-28T14:37:00.033GMT,5,189701,271640371,85,257,0,0,10553,780,4,88787
15,0,193,2015-12-28T14:37:00.284GMT,8,156396,273308067,85,177,0,1,10554,780,4,84915
9,0,192,2015-12-28T14:37:00.233GMT,5,137745,273502195,85,139,0,1,10549,780,4,128560
9,0,6912,2015-12-28T16:52:21.609GMT,2,106778,272313513,86,56,0,0,10549,780,4,70248
0,0,9155,2015-12-28T17:54:30.174GMT,3,325580,273796048,86,268,0,0,10553,780,4,73599
10,0,9154,2015-12-28T17:54:29.747GMT,2,29344,74572014,23,12,0,0,10554,390,2,60214
0,0,2769,2015-12-28T15:33:47.005GMT,2,170700,52117250,16,179,0,0,10553,390,2,58328
15,0,2768,2015-12-28T15:33:44.229GMT,2,107345,274432480,88,52,0,0,10554,585,3,63523
5,0,9151,2015-12-28T17:54:24.728GMT,3,127552,272736050,85,103,0,0,10549,778,4,94814
14,0,9150,2015-12-28T17:54:23.116GMT,3,324214,273642592,86,194,0,0,10554,780,4,62520
1,0,9153,2015-12-28T17:54:26.595GMT,3,112279,274016785,86,75,0,0,10553,780,4,70292
4,0,9152,2015-12-28T17:54:25.360GMT,1,132402,272070679,85,109,0,0,10553,585,3,73960
2,0,2763,2015-12-28T15:33:26.478GMT,3,476562,271581346,87,512,0,0,10549,585,3,73134
8,0,2762,2015-12-28T15:33:21.098GMT,3,113241,272377866,87,186,0,0,10549,778,4,63512
13,0,2761,2015-12-28T15:33:14.861GMT,2,68223,271672406,86,34,0,0,10550,778,4,63786
12,0,2760,2015-12-28T15:33:14.671GMT,2,492659,274364865,88,706,0,0,10550,780,4,84998
6,0,9159,2015-12-28T17:54:38.297GMT,3,40694,75245677,23,39,0,0,10553,390,2,78617
10,0,2766,2015-12-28T15:33:34.489GMT,2,119889,274361587,87,59,0,0,10554,778,4,59740
3,0,2765,2015-12-28T15:33:31.577GMT,3,485486,274399468,88,455,0,0,10553,780,4,77983
5,0,2764,2015-12-28T15:33:28.171GMT,3,147095,52286801,17,78,0,0,10549,390,2,56674
14,0,7908,2015-12-28T17:31:22.113GMT,1,92041,274052729,86,46,0,0,10554,780,4,63127
11,0,7909,2015-12-28T17:31:22.834GMT,2,34281,71316543,22,26,0,0,10554,195,1,49245
2,0,7900,2015-12-28T17:31:15.162GMT,2,102254,273239737,86,61,0,0,10549,585,3,59302
3,0,7901,2015-12-28T17:31:18.034GMT,2,88840,272065131,85,59,0,0,10553,778,4,65559
13,0,7902,2015-12-28T17:31:18.075GMT,1,117968,274526454,86,70,0,0,10550,780,4,90695
4,0,7903,2015-12-28T17:31:18.160GMT,3,104226,272932924,85,61,0,0,10553,780,4,78841
4,0,7904,2015-12-28T17:31:18.807GMT,2,27625,73215327,23,22,0,0,10553,195,1,68834
10,0,7905,2015-12-28T17:31:20.165GMT,3,148698,272753467,86,485,0,0,10554,585,3,74266
0,0,7906,2015-12-28T17:31:21.382GMT,3,142937,274414763,86,76,0,0,10553,778,4,65105
11,0,7907,2015-12-28T17:31:21.622GMT,3,130105,273121278,85,94,0,0,10554,780,4,89569
3,0,6271,2015-12-28T16:40:13.528GMT,3,168065,274076452,87,365,0,1,10553,782,4,83100
1,0,6270,2015-12-28T16:40:12.613GMT,3,169113,273781056,88,402,0,0,10553,588,3,72460
5,0,6273,2015-12-28T16:40:18.728GMT,3,171415,272906462,87,473,0,0,10549,784,4,94053
5,0,6272,2015-12-28T16:40:16.676GMT,3,174582,274534663,87,473,0,0,10549,784,4,92674
10,0,6275,2015-12-28T16:40:19.994GMT,3,167989,273886560,88,278,0,0,10554,585,3,71814
6,0,6274,2015-12-28T16:40:19.804GMT,3,30754,50510797,16,52,0,1,10553,196,1,60189
4,0,6277,2015-12-28T16:40:21.429GMT,3,164422,274054441,87,376,0,0,10553,780,4,91360
14,0,6276,2015-12-28T16:40:21.071GMT,3,172854,273921785,87,356,0,1,10554,778,4,71714
1,0,6279,2015-12-28T16:40:24.854GMT,3,30072,49718253,16,90,0,0,10553,195,1,65734
6,0,420,2015-12-28T14:40:27.900GMT,4,153219,272469872,85,195,0,0,10553,783,4,81153
14,0,246,2015-12-28T14:37:08.207GMT,6,156347,273188002,85,101,0,0,10554,778,4,86040
9,0,4916,2015-12-28T16:15:26.347GMT,3,158865,273605846,85,264,0,0,10549,778,4,84527
10,0,3452,2015-12-28T15:47:49.199GMT,3,207411,273962698,86,222,0,0,10554,778,4,59276
12,0,3453,2015-12-28T15:47:49.341GMT,3,226380,273634502,86,311,0,0,10550,780,4,67657
11,0,3450,2015-12-28T15:47:46.364GMT,3,231152,274009252,87,315,0,0,10554,780,4,70424
1,0,857,2015-12-28T14:48:36.956GMT,4,163067,273010210,87,239,0,0,10553,585,3,67926
3,0,3456,2015-12-28T15:47:51.123GMT,3,141785,272173675,85,224,0,0,10553,586,3,52270
10,0,851,2015-12-28T14:48:31.371GMT,4,164776,272674836,87,212,0,0,10554,778,4,88737
0,0,852,2015-12-28T14:48:33.118GMT,5,164887,273019801,87,227,0,0,10553,585,3,67649
8,0,3455,2015-12-28T15:47:51.110GMT,3,139502,274508480,87,331,0,0,10549,783,4,87047
9,0,3458,2015-12-28T15:47:54.239GMT,3,138260,273332880,86,193,0,0,10549,786,4,67176
9,0,3459,2015-12-28T15:47:55.883GMT,3,37228,66725131,21,54,0,0,10549,392,2,58295
15,0,858,2015-12-28T14:48:37.372GMT,5,168120,274060285,88,234,0,0,10554,780,4,76388
7,0,859,2015-12-28T14:48:37.664GMT,4,30131,48561428,15,24,0,0,10553,390,2,66994
2,0,6,2015-12-28T14:34:41.729GMT,930,135093,272846894,85,286,0,1,10549,778,4,83186
7,0,4589,2015-12-28T16:09:14.349GMT,3,49031,82198298,26,79,0,0,10553,390,2,76550
11,0,5229,2015-12-28T16:21:12.315GMT,3,53796,80322150,25,138,0,0,10554,390,2,55177
10,0,5228,2015-12-28T16:21:11.971GMT,4,155889,273239681,85,303,0,0,10554,780,4,88803
13,0,5223,2015-12-28T16:21:05.893GMT,3,156127,273714107,85,292,0,0,10550,780,4,78066
2,0,5222,2015-12-28T16:21:05.352GMT,2,156066,274069715,85,306,0,0,10549,585,3,81091
14,0,5221,2015-12-28T16:21:05.074GMT,3,152789,273030437,85,276,0,0,10554,778,4,86938
8,0,5220,2015-12-28T16:21:05.022GMT,3,156689,272201179,85,333,0,0,10549,780,4,77968
9,0,5227,2015-12-28T16:21:11.533GMT,3,180343,273585716,85,357,0,0,10549,585,3,61664
13,0,5226,2015-12-28T16:21:10.089GMT,3,156229,272651617,85,277,0,0,10550,778,4,86577
3,0,5225,2015-12-28T16:21:08.838GMT,3,157247,272062782,85,251,0,1,10553,780,4,88671
14,0,5224,2015-12-28T16:21:08.287GMT,3,47271,80767248,25,124,0,0,10554,390,2,106421
15,0,469,2015-12-28T14:41:48.053GMT,4,43174,80007905,25,37,0,0,10554,197,1,96170
8,0,3063,2015-12-28T15:40:43.546GMT,3,156103,273789418,86,248,0,0,10549,784,4,83285
8,0,3062,2015-12-28T15:40:43.407GMT,3,154663,273130969,86,248,0,0,10549,784,4,83892
3,0,3061,2015-12-28T15:40:42.983GMT,3,182438,272008834,85,282,0,0,10553,782,4,83859
9,0,3060,2015-12-28T15:40:42.073GMT,3,166705,274684885,87,260,0,0,10549,783,4,77138
14,0,3067,2015-12-28T15:40:47.997GMT,3,158001,274013094,86,230,0,0,10554,780,4,72088
10,0,3066,2015-12-28T15:40:45.349GMT,2,163074,272845194,86,278,0,0,10554,779,4,78843
2,0,3065,2015-12-28T15:40:44.731GMT,3,178207,271846100,86,264,0,0,10549,781,4,88915
0,0,3064,2015-12-28T15:40:43.875GMT,3,34333,67691155,21,142,0,1,10553,196,1,99384
13,0,3069,2015-12-28T15:40:49.157GMT,3,33726,67808455,21,37,0,0,10550,195,1,57165
13,0,3068,2015-12-28T15:40:48.884GMT,3,142915,274087721,86,236,0,0,10550,780,4,77538
15,0,1304,2015-12-28T14:56:42.637GMT,4,48465,79576181,25,101,0,0,10554,392,2,107215
11,0,1305,2015-12-28T14:56:43.681GMT,3,159713,272262556,85,260,0,0,10554,781,4,86088
13,0,1306,2015-12-28T14:56:47.005GMT,3,160871,273016142,85,183,0,0,10550,583,3,64531
12,0,1307,2015-12-28T14:56:49.433GMT,3,164843,274023335,85,176,0,0,10550,778,4,77894
8,0,1300,2015-12-28T14:56:40.933GMT,3,164172,274711968,86,204,0,0,10549,783,4,88227
7,0,1301,2015-12-28T14:56:41.434GMT,4,159977,272011425,84,196,0,0,10553,586,3,74286
10,0,1302,2015-12-28T14:56:42.271GMT,3,158264,272305741,85,212,0,0,10554,782,4,84194
5,0,1303,2015-12-28T14:56:42.356GMT,3,160175,272271698,85,247,0,1,10549,784,4,92015
3,0,1308,2015-12-28T14:56:50.760GMT,3,160613,274150374,85,183,0,0,10553,780,4,80576
4,0,1309,2015-12-28T14:56:50.892GMT,4,46734,81489327,25,129,0,0,10553,390,2,182239
14,0,498,2015-12-28T14:42:12.758GMT,5,159025,273969462,88,105,0,0,10554,780,4,90284
13,0,499,2015-12-28T14:42:14.279GMT,4,25998,51564622,16,25,0,0,10550,195,1,90810
11,0,494,2015-12-28T14:42:09.447GMT,4,30317,51297954,16,108,0,0,10554,195,1,106688
4,0,495,2015-12-28T14:42:09.941GMT,5,164077,274403789,88,205,0,0,10553,780,4,97451
14,0,496,2015-12-28T14:42:10.099GMT,8,161907,271660481,86,110,0,0,10554,778,4,89807
11,0,497,2015-12-28T14:42:12.510GMT,4,162834,272125386,87,296,0,0,10554,780,4,105808
13,0,490,2015-12-28T14:42:06.633GMT,4,168609,273482160,88,165,0,0,10550,780,4,88862
5,0,491,2015-12-28T14:42:07.547GMT,4,160517,273290491,87,267,0,0,10549,778,4,91137
13,0,492,2015-12-28T14:42:08.321GMT,4,157215,274127915,87,158,0,0,10550,780,4,84373
2,0,493,2015-12-28T14:42:08.943GMT,5,160371,273533576,87,237,0,0,10549,780,4,87500
10,0,6479,2015-12-28T16:44:08.109GMT,2,42756,69424689,22,147,0,0,10554,390,2,76312
3,0,6478,2015-12-28T16:44:07.684GMT,3,161777,272399929,86,382,0,1,10553,780,4,84168
10,0,6473,2015-12-28T16:43:59.240GMT,3,165844,271656786,85,325,0,0,10554,585,3,75835
3,0,6472,2015-12-28T16:43:59.064GMT,3,166343,273890589,86,382,0,0,10553,583,3,73798
5,0,6471,2015-12-28T16:43:58.530GMT,3,161711,272036270,85,362,0,0,10549,778,4,99004
10,0,6470,2015-12-28T16:43:57.282GMT,3,166426,273120457,86,325,0,0,10554,780,4,90881
10,0,6477,2015-12-28T16:44:06.128GMT,4,165568,271755400,85,325,0,0,10554,583,3,69796
2,0,6476,2015-12-28T16:44:05.523GMT,3,175698,273533386,86,492,0,0,10549,778,4,91789
8,0,6475,2015-12-28T16:44:04.103GMT,4,164181,272526514,86,95,0,0,10549,780,4,86931
7,0,6474,2015-12-28T16:44:00.505GMT,3,44724,71773804,23,79,0,0,10553,390,2,123092
14,0,7759,2015-12-28T17:25:47.817GMT,2,25285,76883048,24,6,0,0,10554,195,1,50025
2,0,7758,2015-12-28T17:25:41.376GMT,2,643236,273366057,85,327,0,0,10549,780,4,91696
4,0,7755,2015-12-28T17:25:35.071GMT,2,79589,273163704,86,27,0,0,10553,585,3,49465
15,0,7754,2015-12-28T17:25:32.265GMT,3,20723,73877526,23,7,0,0,10554,195,1,48042
13,0,7757,2015-12-28T17:25:37.008GMT,2,79442,274677028,86,22,0,0,10550,780,4,65300
3,0,7756,2015-12-28T17:25:35.342GMT,3,79018,272330120,85,20,0,0,10553,778,4,64367
6,0,7751,2015-12-28T17:25:26.403GMT,1,131221,272644886,85,32,0,1,10553,778,4,61072
12,0,7750,2015-12-28T17:25:26.356GMT,2,655820,273365003,86,184,0,0,10550,585,3,77523
4,0,7753,2015-12-28T17:25:28.895GMT,1,659380,273614221,86,339,0,0,10553,780,4,83734
9,0,7752,2015-12-28T17:25:28.050GMT,3,72567,271929413,85,19,0,0,10549,780,4,67836
1,0,3939,2015-12-28T15:57:09.362GMT,3,77810,76067903,24,97,0,0,10553,390,2,112608
3,0,3938,2015-12-28T15:57:09.259GMT,3,138681,272489435,85,222,0,0,10553,780,4,83288
2,0,3935,2015-12-28T15:57:05.024GMT,3,129427,273408476,86,197,0,0,10549,781,4,71714
13,0,3934,2015-12-28T15:57:04.134GMT,2,37509,74961323,23,74,0,0,10550,392,2,63844
5,0,3937,2015-12-28T15:57:08.664GMT,3,128280,273001332,85,161,0,0,10549,778,4,71298
15,0,3936,2015-12-28T15:57:07.572GMT,3,142931,272822055,85,219,0,0,10554,583,3,82920
8,0,3931,2015-12-28T15:57:01.576GMT,4,139116,273039481,85,196,0,1,10549,586,3,72113
3,0,3930,2015-12-28T15:57:01.163GMT,2,239165,273603415,86,358,0,0,10553,783,4,78464
2,0,3933,2015-12-28T15:57:03.038GMT,2,130504,274569667,86,197,0,0,10549,786,4,74088
13,0,3932,2015-12-28T15:57:02.931GMT,2,114693,272418576,85,174,0,0,10550,782,4,85129
4,0,8332,2015-12-28T17:39:25.394GMT,3,163206,272702685,85,125,0,0,10553,585,3,59834
9,0,8333,2015-12-28T17:39:27.236GMT,3,165491,272293246,85,135,0,0,10549,780,4,76804
10,0,8330,2015-12-28T17:39:21.459GMT,3,166435,274590853,86,105,0,0,10554,781,4,88947
8,0,8331,2015-12-28T17:39:21.869GMT,3,161578,272057867,84,154,0,0,10549,778,4,87675
3,0,8336,2015-12-28T17:39:29.118GMT,3,161468,272147477,84,131,0,0,10553,778,4,75107
2,0,8337,2015-12-28T17:39:29.423GMT,2,162833,272883117,85,135,0,0,10549,585,3,66871
12,0,6718,2015-12-28T16:48:26.939GMT,3,124512,271912304,86,244,0,0,10550,780,4,91868
8,0,6719,2015-12-28T16:48:27.373GMT,3,34896,65676275,21,24,0,0,10549,195,1,50554
6,0,6716,2015-12-28T16:48:26.849GMT,3,158284,271949627,85,747,0,0,10553,778,4,88238
8,0,6717,2015-12-28T16:48:26.911GMT,3,141991,272086526,86,88,0,0,10549,780,4,88871
9,0,6714,2015-12-28T16:48:23.158GMT,4,31052,65174505,20,17,0,0,10549,195,1,64353
4,0,6715,2015-12-28T16:48:24.335GMT,3,137404,274614112,87,73,0,0,10553,585,3,64038
12,0,6712,2015-12-28T16:48:17.452GMT,3,398596,274572169,86,703,0,0,10550,780,4,67865
1,0,6713,2015-12-28T16:48:20.275GMT,3,407110,274429441,86,851,0,1,10553,780,4,66690
12,0,6710,2015-12-28T16:48:13.281GMT,4,134151,274154572,87,277,0,1,10550,585,3,71640
13,0,6711,2015-12-28T16:48:14.892GMT,2,123736,274392313,86,297,0,0,10550,778,4,86406
0,0,876,2015-12-28T14:48:53.745GMT,4,170758,273678774,87,232,0,0,10553,778,4,94659
0,0,874,2015-12-28T14:48:51.955GMT,4,28490,49085818,15,80,0,0,10553,394,2,75681
5,0,4044,2015-12-28T15:59:16.948GMT,2,33249,74200039,23,43,0,0,10549,195,1,66305
7,0,4045,2015-12-28T15:59:18.178GMT,3,150572,273281292,86,201,0,0,10553,780,4,90992
12,0,4046,2015-12-28T15:59:19.428GMT,3,148110,272536794,85,195,0,0,10550,778,4,91081
12,0,4047,2015-12-28T15:59:19.858GMT,2,152827,271798334,85,195,0,0,10550,780,4,75489
12,0,4040,2015-12-28T15:59:14.255GMT,3,154778,273489992,86,195,0,0,10550,780,4,80329
2,0,4041,2015-12-28T15:59:14.451GMT,2,132067,272602790,85,184,0,0,10549,778,4,90199
9,0,4042,2015-12-28T15:59:14.618GMT,4,136989,271964287,85,206,0,0,10549,780,4,83339
14,0,7543,2015-12-28T17:14:09.096GMT,3,103366,272082120,86,34,0,0,10554,780,4,62748
6,0,4048,2015-12-28T15:59:20.004GMT,2,144317,273789879,86,300,0,0,10553,780,4,78056
8,0,4049,2015-12-28T15:59:20.697GMT,3,39110,74184112,23,153,0,0,10549,195,1,57140
1,0,3266,2015-12-28T15:44:22.691GMT,3,153725,272992494,86,209,0,0,10553,778,4,66176
11,0,3665,2015-12-28T15:51:48.835GMT,3,292243,273653374,86,545,0,0,10554,780,4,81233
12,0,3664,2015-12-28T15:51:48.015GMT,2,34303,75665568,24,28,0,0,10550,390,2,64490
0,0,3667,2015-12-28T15:51:51.987GMT,3,301009,272580496,85,497,0,0,10553,780,4,62384
5,0,3666,2015-12-28T15:51:50.822GMT,3,138261,273058453,85,276,0,1,10549,778,4,97906
6,0,3661,2015-12-28T15:51:44.710GMT,3,291277,273296020,85,438,0,0,10553,778,4,90177
1,0,3660,2015-12-28T15:51:43.333GMT,3,166969,273797653,86,354,0,0,10553,780,4,87896
6,0,3663,2015-12-28T15:51:45.951GMT,2,283172,272040713,85,428,0,0,10553,585,3,71997
7,0,3662,2015-12-28T15:51:45.836GMT,2,141551,272711115,85,225,0,0,10553,780,4,108091
11,0,3669,2015-12-28T15:51:55.633GMT,2,30457,75004701,23,71,0,0,10554,390,2,65232
14,0,3668,2015-12-28T15:51:53.138GMT,3,135583,274593574,86,158,0,0,10554,585,3,69960
1,0,5582,2015-12-28T16:27:37.338GMT,3,165237,271617594,86,314,0,0,10553,780,4,88292
